Company Name,Website,Domain,Phone,City,Country
Roothouse,http://www.roothouse.mx/,www.roothouse.mx,+52 33 3713 0029,Guadalajara,Mexico
Turbio,https://www.instagram.com/ttuurrbbiioo/,www.instagram.com/ttuurrbbiioo,,Guadalajara,Mexico
Ta Bom! Quesos y Vinos,https://www.instagram.com/tabomgdl/,www.instagram.com/tabomgdl,+52 33 1906 5423,Guadalajara,Mexico
Spacio Culinario,https://spacioculinario.com/,spacioculinario.com,+52 33 3615 7373,Guadalajara,Mexico
Vinos y Licores Jorges,https://www.facebook.com/licoreriajorge/?ref=pages_you_manage,www.facebook.com/licoreriajorge/?ref=pages_you_manage,+52 33 2584 5531,Guadalajara,Mexico
Vinos Y Licores El Paradero,,,+52 33 3144 3588,Guadalajara,Mexico
Dufry,https://guadalajara.shopdutyfree.com/es/36/,guadalajara.shopdutyfree.com/es/36,+52 33 3688 6407,Guadalajara,Mexico
La Castellana,https://linktr.ee/lacastellanamty,linktr.ee/lacastellanamty,+52 81 2317 0029,Monterrey,Mexico
The Little Wine Market,http://thelittlewinemarket.com/,thelittlewinemarket.com,+52 81 8335 2900,Monterrey,Mexico
Invino Cava & Copeo,http://www.invino.com.mx/,www.invino.com.mx,+52 81 2602 0119,Monterrey,Mexico
Depósito Almendra,,,+52 81 2516 1069,Monterrey,Mexico
deposito Sony,,,+52 81 8478 7324,Monterrey,Mexico
La Cava,http://lacavamty.mx/,lacavamty.mx,+52 81 8373 2828,Monterrey,Mexico
LA CAVA LIQUOR WINE & BEER,,,+52 81 1415 3332,Monterrey,Mexico
Distribuidora Prez Monterrey,https://grupoprez.com/,grupoprez.com,+52 81 8354 3668,Monterrey,Mexico
Envasadora Mezcal El Tinieblo,http://www.eltinieblo.com/,www.eltinieblo.com,,Monterrey,Mexico
Delta Libbey,,,,Monterrey,Mexico
LA CAVA LIQUOR WINE & BEER,,,+52 81 1088 5917,Monterrey,Mexico
Bodega Monterrey,,,+52 81 8125 0500,Monterrey,Mexico
Kolorines Monterrey,http://www.kolorines.com.mx/,www.kolorines.com.mx,+52 81 8345 5736,Monterrey,Mexico
Royal Dynamic Solutions | Servicios de Logística y Transporte - Aduanas - Bodega,https://www.royal-dynamic.com/,www.royal-dynamic.com,+52 81 8468 8542,Monterrey,Mexico
Vini the Bar,https://www.instagram.com/vinithebar/,www.instagram.com/vinithebar,+52 81 2895 9982,Monterrey,Mexico
Par de Vinos,,,+52 81 8280 8089,Monterrey,Mexico
Bodega,,,+52 81 8331 1717,Monterrey,Mexico
Grupo Trina 2,,,,Monterrey,Mexico
Bodega Luis Mora,,,,Monterrey,Mexico
Crisa Factory Store - Monterrey Plant M,http://www.libbey.mx/,www.libbey.mx,+52 81 1001 3412,Monterrey,Mexico
International Wines & Craft Beer,http://www.iwinebeer.com/,www.iwinebeer.com,+1 205-945-7101,Monterrey,Mexico
Costco Wholesale San Pedro,http://www.costco.com.mx/,www.costco.com.mx,+52 81 8133 9800,Monterrey,Mexico
Nook Minibodegas,,,+52 81 2355 1246,Monterrey,Mexico
Mieru,,,+52 81 8381 0897,Monterrey,Mexico
Vinoteca Garza Sada,https://www.vinoteca.com/,www.vinoteca.com,+52 81 8357 9597,Monterrey,Mexico
Comercializadora Churubusco,,,+52 81 1575 9131,Monterrey,Mexico
Sunny Drink's Solidaridad,,,+52 81 1286 9814,Monterrey,Mexico
La Moderna Plasticos,,,+52 81 8030 9313,Monterrey,Mexico
Deposito Pantera,,,+52 81 2529 5385,Monterrey,Mexico
