Company Name,Website,Domain,Phone,City,Country
Rodolfo Steckerl Sucesores & Cia. Ltda.,,,+57 313 2831098,Barranquilla,Colombia
Donde Fausto,,,+57 605 3455237,Barranquilla,Colombia
Carulla Calle 82,https://www.carulla.com/?utm_source=google&utm_medium=gmb,www.carulla.com/?utm_source=google&utm_medium=gmb,+57 1 800 0428800,Barranquilla,Colombia
DISTRISANTANDER S.A.S,,,+57 605 3148272,Barranquilla,Colombia
Cerveceria Aguila S.A.,http://www.cervezaaguila.com/,www.cervezaaguila.com,+57 605 3504000,Barranquilla,Colombia
La Bodega de los Vinos,,,+57 605 3690808,Barranquilla,Colombia
Estanco Fiesta - La Ciudadela,,,+57 605 3247112,Barranquilla,Colombia
Mil Herrajes Barranquilla,https://milherrajes.com.co/,milherrajes.com.co,+57 312 7163188,Barranquilla,Colombia
Distribuidora el Sol Barranquilla,,,+57 324 9121708,Barranquilla,Colombia
Stock Caribe Centro Logístico,https://centrologisticostockcaribe.com/,centrologisticostockcaribe.com,+57 323 5750474,Barranquilla,Colombia
Fonina,https://fonina.co/,fonina.co,+57 318 5166615,Barranquilla,Colombia
Dislicores Store Barranquilla Ocean Towear,http://www.dislicores.com/,www.dislicores.com,+57 320 5777236,Barranquilla,Colombia
Dislicores Store Barranquilla BuenaVista,https://www.dislicores.com/,www.dislicores.com,+57 310 6765287,Barranquilla,Colombia
Bevgo 82 - Barranquilla - Tienda de Licores,http://bevgo.com.co/,bevgo.com.co,+57 323 5639234,Barranquilla,Colombia
JRr Boutique de Licores Barranquilla,,,+57 311 2409451,Barranquilla,Colombia
Cristian Licores,,,,Barranquilla,Colombia
Bianco e Rosso Vinoteca,,,+57 301 7824446,Barranquilla,Colombia
Bevgo 84 - Barranquilla - Tienda de Licores,http://bevgo.com.co/,bevgo.com.co,+57 323 5639235,Barranquilla,Colombia
Bevgo 98 - Barranquilla - Tienda de Licores,http://bevgo.com.co/,bevgo.com.co,+57 320 5440081,Barranquilla,Colombia
la bodeguita 84,https://www.labodeguita84.com/,www.labodeguita84.com,+57 323 7406645,Barranquilla,Colombia
La Bodeguita,https://bodeguitadelicores.com/,bodeguitadelicores.com,+57 313 6170988,Barranquilla,Colombia
Club del Vino,http://www.clubdelvino.com.co/,www.clubdelvino.com.co,+57 605 3528987,Barranquilla,Colombia
Licoexpress Barranquilla Las Delicias,,,,Barranquilla,Colombia
U-Storage Barranquilla Sede Granadillo,https://ustorage.co/,ustorage.co,+57 321 8777777,Barranquilla,Colombia
El Celler,https://www.instagram.com/elcellerbaq?igsh=aWswbGl0dDd6Z2M3,www.instagram.com/elcellerbaq?igsh=aWswbGl0dDd6Z2M3,+57 311 3757575,Barranquilla,Colombia
Albacora Fish and Wine,,,,Barranquilla,Colombia
Bodega del Canasto Barranquillita # 0684,,,+57 322 3516553,Barranquilla,Colombia
El 9cito,,,+57 605 3657177,Barranquilla,Colombia
MAKRO SUPERMAYORISTA S.A - ALTO PRADO URBAN MARKET,https://tienda.makro.com.co/,tienda.makro.com.co,+57 605 3093012,Barranquilla,Colombia
Surtimayorista Macarena,,,+57 305 3696767,Barranquilla,Colombia
Sotillo Licores - Venta de licores nacionales y extranjeros,https://gruposotillo.com/barranquilla,gruposotillo.com/barranquilla,+57 314 3590183,Barranquilla,Colombia
Importadora Celeste Barranquilla - Importadoras Asociadas,https://www.importadorasasociadas.com/,www.importadorasasociadas.com,+57 605 3861616,Barranquilla,Colombia
DISTRIBUTOR OF BARRANQUILLA LTDA refigeración,http://distribuidorarefrigeracion.co/,distribuidorarefrigeracion.co,+57 605 3692589,Barranquilla,Colombia
Importadora Ferremax Barranquilla,https://www.importadoraferremax.com/,www.importadoraferremax.com,+57 315 2485243,Barranquilla,Colombia
IMPORTADORA MULTIPARTES BARRANQUILLA,,,+57 310 8596226,Barranquilla,Colombia
Importadora Superior SAS - Barranquilla,https://www.importadorasuperior.com/,www.importadorasuperior.com,+57 310 4806400,Barranquilla,Colombia
Importadora Japón Barranquilla - Importadoras Asociadas,https://www.importadorasasociadas.com/conector,www.importadorasasociadas.com/conector,+57 605 3861616,Barranquilla,Colombia
CC IMPORTACION,,,+57 301 3847825,Barranquilla,Colombia
Global Imports - Barranquilla,https://www.globalimports.com.co/,www.globalimports.com.co,+57 301 4861585,Barranquilla,Colombia
El Hueco La 72,https://importadoraelhueco.com/,importadoraelhueco.com,+57 317 7440684,Barranquilla,Colombia
Importadora Montecarlo Motors - Sede Barranquilla,https://www.imm.com.co/,www.imm.com.co,+57 313 4321119,Barranquilla,Colombia
Importadora Nipón Mayor Barranquilla - Importadoras Asociadas,https://www.importadorasasociadas.com/,www.importadorasasociadas.com,+57 605 3861616,Barranquilla,Colombia
GRAFENO BARRANQUILLA,https://www.grafenocolombia.co/,www.grafenocolombia.co,+57 301 7433001,Barranquilla,Colombia
