Company Name,Website,Domain,Phone,City,Country
Bologna,http://www.bologna.co.il/,www.bologna.co.il,+972 3-540-0069,Herzliya,Israel
Pizza Pacha - פיצה פאצ׳ה,,,+972 9-766-9922,Herzliya,Israel
מסעדת ים,https://tabitisrael.co.il/%D7%94%D7%96%D7%9E%D7%A0%D7%AA-%D7%9E%D7%A7%D7%95%D7%9D/create-reservation?step=search&orgId=6614f7277a9e727e83b2b759&locale=he-IL&source=website&type=future_reservation,tabitisrael.co.il/%D7%94%D7%96%D7%9E%D7%A0%D7%AA-%D7%9E%D7%A7%D7%95%D7%9D/create-reservation?step=search&orgId=6614f7277a9e727e83b2b759&locale=he-IL&source=website&type=future_reservation,+972 73-224-1513,Herzliya,Israel
שוקולד עלאי,,,+972 52-303-4477,Herzliya,Israel
DrunkenBear Mead תמד,https://instagram.com/drunkenbearmead?igshid=NzZlODBkYWE4Ng==,instagram.com/drunkenbearmead?igshid=NzZlODBkYWE4Ng==,,Herzliya,Israel
FormulaFocus,,,+972 54-561-1598,Herzliya,Israel
Hinnawi Butcher Shop,http://www.hinnawi.org.il/,www.hinnawi.org.il,+972 9-882-2660,Herzliya,Israel
יוסי חממה אורגינל,https://instagram.com/hamama_glil_yam__herzliya?igshid=OGQ5ZDc2ODk2ZA==,instagram.com/hamama_glil_yam__herzliya?igshid=OGQ5ZDc2ODk2ZA==,+972 50-428-4666,Herzliya,Israel
Deli Mania,https://mania-m.co.il/,mania-m.co.il,+972 9-957-0256,Herzliya,Israel
מנשה חומרי בניין,,,+972 9-965-2237,Herzliya,Israel
Vineria | Wine bar,http://www.vineria.co.il/,www.vineria.co.il,+972 54-670-0966,Herzliya,Israel
"יין בעיר , רמת השרון",,,+972 3-654-3772,Herzliya,Israel
Emanuel Shalem,http://www.emanuel-shalem.com/,www.emanuel-shalem.com,+972 9-958-9732,Herzliya,Israel
א.א משקאות,,,+972 55-912-8000,Herzliya,Israel
Jem's Yam,https://www.jems.co.il/branches/herzliya/,www.jems.co.il/branches/herzliya,+972 9-794-3311,Herzliya,Israel
Herbert Samuel Restaurant,https://www.ritzcarlton.com/en/hotels/tlvrz-the-ritz-carlton-herzliya/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108,www.ritzcarlton.com/en/hotels/tlvrz-the-ritz-carlton-herzliya/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108,+972 73-203-7596,Herzliya,Israel
4Chef,http://www.4chef.co.il/,www.4chef.co.il,+972 9-774-5194,Herzliya,Israel
Yam 7,http://yam7.co.il/,yam7.co.il,+972 9-956-6950,Herzliya,Israel
Benedict,http://www.benedict.co.il/%D7%91%D7%A0%D7%93%D7%99%D7%A7%D7%98-%D7%94%D7%A8%D7%A6%D7%9C%D7%99%D7%94/,www.benedict.co.il/%D7%91%D7%A0%D7%93%D7%99%D7%A7%D7%98-%D7%94%D7%A8%D7%A6%D7%9C%D7%99%D7%94,+972 3-686-8657,Herzliya,Israel
