Company Name,Website,Domain,Phone,City,Country
Goomba,http://www.goomba.co.il/,www.goomba.co.il,+972 3-973-9954,Tel Aviv,Israel
Lava - לאבה,,,,Tel Aviv,Israel
Matteo,http://matteo.co.il/,matteo.co.il,+972 3-938-3433,Tel Aviv,Israel
All Grain Ltd / Launches Italian Kol Dagan LTD / Leshika Italkit,https://www.facebook.com/koldagan/?ref=bookmarks,www.facebook.com/koldagan/?ref=bookmarks,+972 3-558-6064,Tel Aviv,Israel
גאג'יה ישראל,https://gaggia.co.il/,gaggia.co.il,+972 72-217-1111,Tel Aviv,Israel
"פסטה די'אורו בע""מ",https://pasta-dioro.co.il/,pasta-dioro.co.il,+972 3-902-2351,Tel Aviv,Israel
Lo Stivale Italian Kosher food promotion,,,+972 58-627-2388,Tel Aviv,Israel
Aspetta Private Chef אספטה קייטרינג איטלקי,http://www.aspetta.co.il/,www.aspetta.co.il,+972 52-333-1175,Tel Aviv,Israel
Pankina,http://pankina.rol.co.il/,pankina.rol.co.il,+972 52-810-2308,Tel Aviv,Israel
מברוק - בירה חגיגית,http://www.mabrukbeer.com/,www.mabrukbeer.com,+972 58-653-4995,Tel Aviv,Israel
IBBLS,http://ibbls.co.il/,ibbls.co.il,+972 8-943-2243,Tel Aviv,Israel
"נתיב יין בע""מ",http://www.sangria.co.il/,www.sangria.co.il,+972 54-428-0581,Tel Aviv,Israel
סמילנסקי סגנון חיים מזון ומשקאות,,,+972 52-736-1661,Tel Aviv,Israel
"New Brands Import & Export Co, Ltd",https://www.newbrands-jo.com/,www.newbrands-jo.com,+962 6 531 0057,Tel Aviv,Israel
היבואן משקאות אזור,http://www.the-importer.co.il/,www.the-importer.co.il,+972 3-554-4468,Tel Aviv,Israel
Wine society,,,+972 54-449-0447,Tel Aviv,Israel
מנו וינו לוינסקי - חנות יין ואלכוהול בתל אביב,https://manovino.co.il/,manovino.co.il,+972 54-800-7423,Tel Aviv,Israel
Winston Wines,,,+972 3-575-0500,Tel Aviv,Israel
Mano Vino,https://manovino.co.il/,manovino.co.il,+972 54-800-7423,Tel Aviv,Israel
Open Wine,http://openwine.co.il/,openwine.co.il,+972 53-386-1691,Tel Aviv,Israel
Wine Route,https://www.wineroute.co.il/,www.wineroute.co.il,+972 3-629-9211,Tel Aviv,Israel
Kolmi,https://www.kolmi.co.il/reservations,www.kolmi.co.il/reservations,+972 58-790-7572,Tel Aviv,Israel
גלובל ווין אנד ספיריט - Global Wine & Spirits,http://www.gwspirits.co.il/,www.gwspirits.co.il,+972 73-322-0011,Tel Aviv,Israel
מנדל משקאות,http://kosherwine.co.il/,kosherwine.co.il,+972 3-604-4672,Tel Aviv,Israel
Openwinetlv,,,+972 54-540-6906,Tel Aviv,Israel
RUE DU VIN,http://ontopo.com/he/il/page/44361233?source=google,ontopo.com/he/il/page/44361233?source=google,+972 52-701-1494,Tel Aviv,Israel
Avi Ben,http://www.avibenwine.com/,www.avibenwine.com,+972 2-625-9703,Tel Aviv,Israel
הכרם - משקאות חריפים,http://www.hacarem.com/,www.hacarem.com,+972 3-962-7070,Tel Aviv,Israel
Argal,https://www.argal.co.il/%D7%90%D7%A8%D7%92%D7%9C-%D7%90%D7%A7%D7%A1%D7%A4%D7%A8%D7%A1/,www.argal.co.il/%D7%90%D7%A8%D7%92%D7%9C-%D7%90%D7%A7%D7%A1%D7%A4%D7%A8%D7%A1,+972 3-682-1199,Tel Aviv,Israel
Dudu bar & wine,http://ontopo.com/he/il/page/64091067?source=google,ontopo.com/he/il/page/64091067?source=google,+972 52-610-2262,Tel Aviv,Israel
The Winest LTD,http://winest.store/,winest.store,,Tel Aviv,Israel
Wine Garden TLV,https://ontopo.co.il/winegardentlv?source=google,ontopo.co.il/winegardentlv?source=google,+972 54-230-7774,Tel Aviv,Israel
Wine BaKerem,https://instagram.com/wine.bakerem,instagram.com/wine.bakerem,,Tel Aviv,Israel
WineBerry Florentin,http://wineberry.co.il/,wineberry.co.il,+972 53-335-2561,Tel Aviv,Israel
Christoff Wine Salon,https://www.instagram.com/christoff.wine.salon,www.instagram.com/christoff.wine.salon,+972 50-314-9162,Tel Aviv,Israel
La Bodega,https://ontopo.com/he/il/page/39197454,ontopo.com/he/il/page/39197454,+972 52-577-5112,Tel Aviv,Israel
WineBerry Lilienblum,,,,Tel Aviv,Israel
Tasting Room,http://www.tastingroom.co.il/,www.tastingroom.co.il,+972 3-533-3213,Tel Aviv,Israel
Rova Tel Aviv,https://rova-bar.co.il/,rova-bar.co.il,+972 3-913-6732,Tel Aviv,Israel
Château Shuál,http://chateaushual.co.il/,chateaushual.co.il,+972 77-482-3096,Tel Aviv,Israel
Wine Lab,https://www.winelab.co.il/,www.winelab.co.il,+972 53-278-2275,Tel Aviv,Israel
Eliasi's Liqour House,http://www.eliasi.co.il/,www.eliasi.co.il,+972 3-560-6731,Tel Aviv,Israel
World wine and cigar,http://www.winecigar.co.il/,www.winecigar.co.il,+972 2-654-1041,Jerusalem,Israel
Pyup Wine and Alcohol Inc.,https://www.pyup.co.il/,www.pyup.co.il,+972 2-581-1122,Jerusalem,Israel
Kos Shel Bracha,http://jlmwines.com/,jlmwines.com,+972 2-561-1557,Jerusalem,Israel
"יקבי ירושלים אגודה חקלאית שיתופית בע""מ",http://jerusalemwineries.co.il/,jerusalemwineries.co.il,+972 79-695-0350,Jerusalem,Israel
היבואן משקאות ירושלים,https://www.the-importer.co.il/,www.the-importer.co.il,+972 3-554-4468,Jerusalem,Israel
ענבי ירושלים,,,+972 2-532-5778,Jerusalem,Israel
"ל-אל בע""מ LAEL",,,+972 54-577-4837,Jerusalem,Israel
visitor center - יקבי ירושלים אגודה חקלאית,https://jerusalemwineries.co.il/visitors-center/,jerusalemwineries.co.il/visitors-center,+972 79-695-0350,Jerusalem,Israel
אבי בן חנויות יין,https://avibenwine.com/,avibenwine.com,+972 76-801-9760,Jerusalem,Israel
JERUZ YARD בוטיק היין יקבי ירושלים בפתח תקווה,https://jerusalemwineries.co.il/visitors-center-kiryat-museums/,jerusalemwineries.co.il/visitors-center-kiryat-museums,+972 79-695-0350,Jerusalem,Israel
The Drop Shop / דרופ שופ,,,+972 55-558-8588,Jerusalem,Israel
Special Market,https://www.specialmarket.co.il/,www.specialmarket.co.il,+972 2-664-5444,Jerusalem,Israel
Nehemiah Brothers (drinks) Ltd.,https://m.facebook.com/Winebuy/,m.facebook.com/Winebuy,+972 2-678-6362,Jerusalem,Israel
חנות יין - בר 55 (כשר),,,+972 2-679-7420,Jerusalem,Israel
