Company Name,Website,Domain,Phone,City,Country
High Spirits Mussafah,https://highspiritsuae.com/,highspiritsuae.com,+971 54 769 4417,Abu Dhabi,UAE
African + Eastern - Mafraq - Al Jaber,https://link-to.app/AfricanEastern,link-to.app/AfricanEastern,+971 2 309 3820,Abu Dhabi,UAE
African + Eastern - Mussafah M35,https://link-to.app/AfricanEastern,link-to.app/AfricanEastern,+971 2 550 2387,Abu Dhabi,UAE
Gray Mackenzie & Partners (GMP) - World Trade Center,https://www.gmp.ae/,www.gmp.ae,+971 2 444 9773,Abu Dhabi,UAE
High Spirits Al Ghazal,http://www.highspiritsuae.com/,www.highspiritsuae.com,+971 54 770 1645,Abu Dhabi,UAE
African + Eastern - Mussafah M17,https://link-to.app/AfricanEastern,link-to.app/AfricanEastern,+971 2 559 7655,Abu Dhabi,UAE
Abu Dhabi Refreshments Co. L.L.C. (PepsiCola),http://www.pepsiadrc.com/,www.pepsiadrc.com,+971 2 444 7234,Abu Dhabi,UAE
Foodies & Goodies Foodstuff Trading - Rita Soft Drinks - Abu Dhabi,https://instagram.com/foodies__and__goodies?igshid=MmVlMjlkMTBhMg==,instagram.com/foodies__and__goodies?igshid=MmVlMjlkMTBhMg==,+971 2 236 7314,Abu Dhabi,UAE
Coca Cola Sales Office - Abu Dhabi,,,+971 2 673 2191,Abu Dhabi,UAE
ELAPH FOODSTUFF AND BEVERAGES TRADING - SOLE PROPRIETORSHIP L.LC.,,,+971 2 665 4547,Abu Dhabi,UAE
Infinity Drinks Al Ain,https://infinitydrinksuae.com/,infinitydrinksuae.com,+971 3 768 0103,Abu Dhabi,UAE
Al Nafees Food Trading (Cash & Carry),https://www.alnafeesfood.com/,www.alnafeesfood.com,+971 58 544 1282,Abu Dhabi,UAE
The Bottle Store Khalidiya,http://www.thebottlestore.ae/,www.thebottlestore.ae,+971 50 186 8337,Abu Dhabi,UAE
THERAPY CAFE - L.L.C - S.P.C,,,+971 56 726 0611,Abu Dhabi,UAE
